datetime,tempm,hum,pressurem,conds
2016-12-04 13:00:00,17.0,55,1019,Unknown
2016-12-04 13:30:00,17.0,55,1018,Unknown
2016-12-04 14:00:00,17.0,55,1018,Unknown
2016-12-04 14:30:00,17.0,55,1018,Unknown
2016-12-04 15:00:00,17.0,55,1018,Unknown
2016-12-04 15:30:00,17.0,52,1018,Unknown
2016-12-04 16:00:00,16.0,55,1018,Unknown
2016-12-04 16:30:00,15.0,59,1018,Unknown
2016-12-04 17:00:00,15.0,59,1019,Unknown
2016-12-04 17:30:00,14.0,67,1019,Unknown
2016-12-04 18:00:00,13.0,72,1019,Unknown
2016-12-04 18:30:00,14.0,67,1020,Unknown
2016-12-04 19:00:00,13.0,72,1020,Unknown
2016-12-04 19:30:00,12.0,77,1020,Mist
2016-12-04 20:00:00,13.0,72,1020,Mist
2016-12-04 20:30:00,11.0,82,1020,Mist
2016-12-04 21:00:00,11.0,82,1020,Mist
2016-12-04 21:30:00,11.0,88,1020,Mist
2016-12-04 22:00:00,11.0,88,1020,Mist
2016-12-04 22:30:00,11.0,88,1020,Mist
2016-12-04 23:00:00,11.0,88,1020,Mist
2016-12-04 23:30:00,10.0,94,1020,Mist
2016-12-03 00:00:00,10.0,71,1029,Clear
2016-12-03 00:30:00,10.0,71,1029,Clear
2016-12-03 01:00:00,10.0,71,1029,Clear
2016-12-03 01:30:00,10.0,71,1028,Clear
2016-12-03 02:00:00,9.0,71,1028,Clear
2016-12-03 02:30:00,8.0,76,1028,Clear
2016-12-03 03:00:00,7.0,81,1028,Clear
2016-12-03 03:30:00,7.0,81,1028,Clear
2016-12-03 04:00:00,7.0,81,1027,Clear
2016-12-03 04:30:00,7.0,81,1028,Clear
2016-12-03 05:00:00,6.0,87,1028,Clear
2016-12-03 05:30:00,6.0,93,1028,Clear
2016-12-03 06:00:00,6.0,93,1028,Clear
2016-12-03 06:30:00,7.0,87,1028,Clear
2016-12-03 07:00:00,7.0,81,1028,Clear
2016-12-03 07:30:00,10.0,76,1028,Clear
2016-12-03 08:00:00,12.0,67,1028,Clear
2016-12-03 08:30:00,12.0,67,1028,Clear
2016-12-03 09:00:00,13.0,63,1028,Clear
2016-12-03 09:30:00,14.0,55,1028,Clear
2016-12-03 10:00:00,14.0,55,1028,Clear
2016-12-03 10:30:00,15.0,51,1027,Clear
2016-12-03 11:00:00,15.0,55,1027,Clear
2016-12-03 11:30:00,15.0,55,1026,Clear
2016-12-03 12:00:00,16.0,48,1026,Clear
2016-12-03 12:30:00,16.0,52,1025,Clear
2016-12-03 13:00:00,16.0,48,1024,Clear
2016-12-03 13:30:00,17.0,48,1024,Clear
2016-12-03 14:00:00,16.0,48,1023,Clear
2016-12-03 14:30:00,16.0,48,1023,Clear
2016-12-03 15:00:00,16.0,52,1023,Clear
2016-12-03 15:30:00,16.0,52,1023,Clear
2016-12-03 16:00:00,15.0,55,1023,Clear
2016-12-03 16:30:00,14.0,59,1023,Clear
2016-12-03 17:00:00,14.0,59,1023,Clear
2016-12-03 17:30:00,14.0,63,1023,Clear
2016-12-03 18:00:00,14.0,63,1023,Clear
2016-12-03 18:30:00,14.0,59,1023,Clear
2016-12-03 19:00:00,13.0,67,1023,Clear
2016-12-03 19:30:00,13.0,67,1023,Clear
2016-12-03 20:00:00,13.0,67,1023,Clear
2016-12-03 20:30:00,13.0,67,1023,Clear
2016-12-03 21:00:00,13.0,67,1023,Clear
2016-12-03 21:30:00,13.0,67,1022,Clear
2016-12-03 22:00:00,13.0,72,1022,Clear
2016-12-03 22:30:00,13.0,72,1022,Clear
2016-12-03 23:00:00,13.0,72,1022,Clear
2016-12-03 23:30:00,13.0,72,1021,Clear
2016-12-02 00:00:00,11.0,62,1032,Clear
2016-12-02 00:30:00,11.0,62,1031,Clear
2016-12-02 01:00:00,11.0,62,1031,Clear
2016-12-02 01:30:00,11.0,62,1031,Clear
2016-12-02 02:00:00,11.0,62,1032,Clear
2016-12-02 02:30:00,11.0,58,1032,Clear
2016-12-02 03:00:00,10.0,62,1032,Clear
2016-12-02 03:30:00,9.0,66,1032,Clear
2016-12-02 04:00:00,7.0,76,1032,Clear
2016-12-02 04:30:00,7.0,76,1032,Clear
2016-12-02 05:00:00,8.0,76,1032,Clear
2016-12-02 05:30:00,6.0,81,1032,Clear
2016-12-02 06:00:00,7.0,81,1032,Clear
2016-12-02 06:30:00,7.0,81,1033,Clear
2016-12-02 07:00:00,7.0,81,1033,Clear
2016-12-02 07:30:00,8.0,81,1033,Clear
2016-12-02 08:00:00,10.0,76,1033,Clear
2016-12-02 08:30:00,11.0,71,1033,Clear
2016-12-02 09:00:00,12.0,62,1033,Clear
2016-12-02 09:30:00,13.0,58,1033,Clear
2016-12-02 10:00:00,13.0,54,1033,Mostly Cloudy
2016-12-02 10:30:00,13.0,54,1033,Mostly Cloudy
2016-12-02 11:00:00,14.0,51,1033,Mostly Cloudy
2016-12-02 11:30:00,14.0,48,1032,Scattered Clouds
2016-12-02 12:00:00,14.0,48,1032,Scattered Clouds
2016-12-02 12:30:00,14.0,48,1031,Clear
2016-12-02 13:00:00,14.0,51,1031,Clear
2016-12-02 13:30:00,15.0,48,1030,Clear
2016-12-02 14:00:00,14.0,51,1030,Clear
2016-12-02 14:30:00,14.0,48,1029,Clear
2016-12-02 15:00:00,14.0,51,1030,Clear
2016-12-02 15:30:00,14.0,51,1030,Clear
2016-12-02 16:00:00,14.0,51,1030,Clear
2016-12-02 16:30:00,13.0,54,1030,Clear
2016-12-02 17:00:00,13.0,54,1030,Mostly Cloudy
2016-12-02 17:30:00,12.0,62,1030,Mostly Cloudy
2016-12-02 18:00:00,12.0,62,1030,Partly Cloudy
2016-12-02 18:30:00,12.0,62,1030,Clear
2016-12-02 19:00:00,12.0,62,1030,Clear
2016-12-02 19:30:00,11.0,67,1030,Clear
2016-12-02 20:00:00,11.0,67,1030,Clear
2016-12-02 20:30:00,11.0,67,1030,Clear
2016-12-02 21:00:00,11.0,67,1030,Clear
2016-12-02 21:30:00,11.0,67,1030,Clear
2016-12-02 22:00:00,10.0,71,1030,Clear
2016-12-02 22:30:00,11.0,67,1030,Clear
2016-12-02 23:00:00,11.0,67,1029,Clear
2016-12-02 23:30:00,11.0,67,1029,Clear
2016-12-01 00:00:00,10.0,76,1028,Clear
2016-12-01 00:30:00,10.0,76,1028,Clear
2016-12-01 01:00:00,10.0,76,1028,Clear
2016-12-01 01:30:00,10.0,76,1028,Clear
2016-12-01 02:00:00,10.0,76,1028,Clear
2016-12-01 02:30:00,10.0,76,1029,Clear
2016-12-01 03:00:00,9.0,82,1028,Unknown
2016-12-01 03:30:00,10.0,76,1028,Unknown
2016-12-01 04:00:00,9.0,82,1028,Unknown
2016-12-01 04:30:00,9.0,82,1028,Unknown
2016-12-01 05:00:00,9.0,76,1028,Unknown
2016-12-01 05:30:00,9.0,76,1029,Unknown
2016-12-01 06:00:00,9.0,76,1029,Unknown
2016-12-01 06:30:00,9.0,76,1029,Unknown
2016-12-01 07:00:00,9.0,76,1029,Unknown
2016-12-01 07:30:00,9.0,76,1030,Unknown
2016-12-01 08:00:00,10.0,71,1030,Unknown
2016-12-01 08:30:00,10.0,76,1030,Unknown
2016-12-01 09:00:00,10.0,76,1030,Mist
2016-12-01 09:30:00,11.0,71,1031,Unknown
2016-12-01 10:00:00,12.0,67,1031,Unknown
2016-12-01 10:30:00,13.0,63,1031,Unknown
2016-12-01 11:00:00,13.0,58,1031,Unknown
2016-12-01 11:30:00,14.0,55,1030,Unknown
2016-12-01 12:00:00,14.0,55,1030,Unknown
2016-12-01 12:30:00,14.0,55,1030,Unknown
2016-12-01 13:00:00,15.0,48,1029,Unknown
2016-12-01 13:30:00,15.0,48,1029,Unknown
2016-12-01 14:00:00,15.0,45,1029,Unknown
2016-12-01 14:30:00,15.0,42,1029,Unknown
2016-12-01 15:00:00,14.0,48,1030,Unknown
2016-12-01 15:30:00,14.0,55,1029,Unknown
2016-12-01 16:00:00,13.0,58,1030,Unknown
2016-12-01 16:30:00,12.0,67,1030,Unknown
2016-12-01 17:00:00,13.0,63,1030,Haze
2016-12-01 17:30:00,12.0,67,1031,Haze
2016-12-01 18:00:00,12.0,72,1031,Haze
2016-12-01 18:30:00,12.0,72,1031,Partly Cloudy
2016-12-01 19:00:00,12.0,72,1031,Partly Cloudy
2016-12-01 19:30:00,11.0,76,1031,Unknown
2016-12-01 20:00:00,11.0,76,1032,Unknown
2016-12-01 20:30:00,11.0,71,1032,Unknown
2016-12-01 21:00:00,10.0,76,1032,Clear
2016-12-01 21:30:00,10.0,76,1032,Clear
2016-12-01 22:00:00,10.0,76,1032,Clear
2016-12-01 22:30:00,11.0,67,1032,Clear
2016-12-01 23:00:00,11.0,67,1032,Clear
2016-12-01 23:30:00,11.0,62,1032,Clear
2016-11-30 00:00:00,12.0,72,1030,Clear
2016-11-30 00:30:00,12.0,72,1029,Clear
2016-11-30 01:00:00,12.0,72,1029,Clear
2016-11-30 01:30:00,12.0,72,1028,Clear
2016-11-30 02:00:00,12.0,72,1028,Clear
2016-11-30 02:30:00,12.0,72,1028,Clear
2016-11-30 03:00:00,12.0,72,1028,Clear
2016-11-30 03:30:00,12.0,72,1028,Clear
2016-11-30 04:00:00,11.0,76,1028,Clear
2016-11-30 04:30:00,11.0,82,1028,Clear
2016-11-30 05:00:00,11.0,82,1027,Clear
2016-11-30 05:30:00,10.0,87,1027,Clear
2016-11-30 06:00:00,10.0,87,1028,Clear
2016-11-30 06:30:00,11.0,82,1028,Clear
2016-11-30 07:00:00,11.0,82,1028,Clear
2016-11-30 07:30:00,11.0,82,1028,Clear
2016-11-30 08:00:00,11.0,82,1028,Clear
2016-11-30 08:30:00,12.0,77,1028,Clear
2016-11-30 09:00:00,12.0,82,1029,Clear
2016-11-30 09:30:00,12.0,77,1029,Clear
2016-11-30 10:00:00,13.0,72,1028,Clear
2016-11-30 10:30:00,13.0,72,1028,Clear
2016-11-30 11:00:00,13.0,72,1028,Scattered Clouds
2016-11-30 11:30:00,13.0,72,1028,Mostly Cloudy
2016-11-30 12:00:00,13.0,72,1027,Mostly Cloudy
2016-11-30 12:30:00,13.0,77,1026,Mostly Cloudy
2016-11-30 13:00:00,14.0,72,1026,Mostly Cloudy
2016-11-30 13:30:00,14.0,67,1026,Mostly Cloudy
2016-11-30 14:00:00,14.0,67,1026,Mostly Cloudy
2016-11-30 14:30:00,14.0,63,1026,Scattered Clouds
2016-11-30 15:00:00,14.0,63,1026,Scattered Clouds
2016-11-30 15:30:00,13.0,67,1026,Partly Cloudy
2016-11-30 16:00:00,13.0,67,1026,Mostly Cloudy
2016-11-30 16:30:00,13.0,63,1026,Mostly Cloudy
2016-11-30 17:00:00,13.0,67,1026,Mostly Cloudy
2016-11-30 17:30:00,12.0,72,1027,Mostly Cloudy
2016-11-30 18:00:00,12.0,72,1027,Clear
2016-11-30 18:30:00,12.0,72,1027,Clear
2016-11-30 19:00:00,12.0,72,1027,Clear
2016-11-30 19:30:00,11.0,76,1028,Clear
2016-11-30 20:00:00,12.0,72,1028,Clear
2016-11-30 20:30:00,11.0,71,1028,Clear
2016-11-30 21:00:00,11.0,76,1028,Clear
2016-11-30 21:30:00,11.0,76,1028,Clear
2016-11-30 22:00:00,11.0,76,1028,Clear
2016-11-30 22:30:00,10.0,82,1028,Clear
2016-11-30 23:00:00,10.0,76,1028,Clear
2016-11-30 23:30:00,10.0,76,1028,Clear
2016-11-29 00:00:00,7.0,76,1032,Clear
2016-11-29 00:30:00,6.0,87,1032,Clear
2016-11-29 01:00:00,6.0,81,1032,Scattered Clouds
2016-11-29 01:30:00,5.0,87,1032,Clear
2016-11-29 02:00:00,5.0,87,1032,Clear
2016-11-29 02:30:00,6.0,87,1031,Clear
2016-11-29 03:00:00,6.0,87,1031,Clear
2016-11-29 03:30:00,6.0,87,1031,Clear
2016-11-29 04:00:00,5.0,93,1031,Clear
2016-11-29 04:30:00,5.0,87,1031,Clear
2016-11-29 05:00:00,5.0,93,1031,Scattered Clouds
2016-11-29 05:30:00,6.0,87,1032,Mostly Cloudy
2016-11-29 06:00:00,6.0,93,1032,Mostly Cloudy
2016-11-29 06:30:00,7.0,87,1032,Mostly Cloudy
2016-11-29 07:00:00,7.0,87,1032,Mostly Cloudy
2016-11-29 07:30:00,8.0,87,1032,Mostly Cloudy
2016-11-29 08:00:00,9.0,82,1033,Mostly Cloudy
2016-11-29 08:30:00,9.0,87,1033,Mostly Cloudy
2016-11-29 09:00:00,10.0,82,1033,Mostly Cloudy
2016-11-29 09:30:00,11.0,76,1033,Mostly Cloudy
2016-11-29 10:00:00,11.0,71,1033,Mostly Cloudy
2016-11-29 10:30:00,12.0,67,1033,Mostly Cloudy
2016-11-29 11:00:00,12.0,67,1033,Mostly Cloudy
2016-11-29 11:30:00,13.0,63,1032,Mostly Cloudy
2016-11-29 12:00:00,13.0,67,1032,Mostly Cloudy
2016-11-29 12:30:00,13.0,63,1032,Mostly Cloudy
2016-11-29 13:00:00,13.0,63,1031,Mostly Cloudy
2016-11-29 13:30:00,13.0,63,1031,Mostly Cloudy
2016-11-29 14:00:00,13.0,63,1031,Mostly Cloudy
2016-11-29 14:30:00,13.0,58,1031,Mostly Cloudy
2016-11-29 15:00:00,13.0,58,1031,Mostly Cloudy
2016-11-29 15:30:00,13.0,58,1031,Overcast
2016-11-29 16:00:00,13.0,63,1031,Overcast
2016-11-29 16:30:00,13.0,63,1031,Clear
2016-11-29 17:00:00,13.0,63,1031,Clear
2016-11-29 17:30:00,13.0,63,1031,Clear
2016-11-29 18:00:00,12.0,67,1031,Clear
2016-11-29 18:30:00,12.0,67,1031,Clear
2016-11-29 19:00:00,12.0,72,1031,Clear
2016-11-29 19:30:00,12.0,72,1031,Clear
2016-11-29 20:00:00,12.0,72,1031,Clear
2016-11-29 20:30:00,12.0,72,1031,Clear
2016-11-29 21:00:00,12.0,72,1031,Clear
2016-11-29 21:30:00,12.0,72,1030,Clear
2016-11-29 22:00:00,12.0,72,1030,Clear
2016-11-29 22:30:00,12.0,72,1031,Clear
2016-11-29 23:00:00,12.0,72,1030,Clear
2016-11-29 23:30:00,12.0,72,1030,Clear
2016-11-28 00:00:00,7.0,76,1028,Mist
2016-11-28 00:30:00,7.0,76,1028,Mist
2016-11-28 01:00:00,7.0,76,1028,Mist
2016-11-28 01:30:00,7.0,76,1028,Mist
2016-11-28 02:00:00,6.0,81,1028,Mist
2016-11-28 02:30:00,6.0,81,1029,Mist
2016-11-28 03:00:00,6.0,81,1029,Mist
2016-11-28 03:30:00,5.0,87,1029,Mist
2016-11-28 04:00:00,5.0,87,1029,Mist
2016-11-28 04:30:00,6.0,81,1030,Mist
2016-11-28 05:00:00,6.0,81,1030,Mist
2016-11-28 05:30:00,5.0,87,1030,Mist
2016-11-28 06:00:00,6.0,87,1030,Mist
2016-11-28 06:30:00,5.0,87,1031,Mist
2016-11-28 07:00:00,6.0,87,1031,Mist
2016-11-28 07:30:00,7.0,81,1031,Mist
2016-11-28 08:00:00,8.0,81,1031,Mist
2016-11-28 08:30:00,9.0,76,1032,Mist
2016-11-28 09:00:00,10.0,76,1032,Mist
2016-11-28 09:30:00,11.0,67,1032,Haze
2016-11-28 10:00:00,12.0,62,1032,Unknown
2016-11-28 10:30:00,12.0,58,1032,Clear
2016-11-28 11:00:00,13.0,47,1032,Clear
2016-11-28 11:30:00,13.0,44,1031,Clear
2016-11-28 12:00:00,13.0,51,1031,Clear
2016-11-28 12:30:00,13.0,44,1030,Clear
2016-11-28 13:00:00,13.0,44,1030,Clear
2016-11-28 13:30:00,13.0,44,1030,Clear
2016-11-28 14:00:00,13.0,47,1029,Clear
2016-11-28 14:30:00,12.0,51,1029,Clear
2016-11-28 15:00:00,12.0,51,1029,Clear
2016-11-28 15:30:00,12.0,47,1030,Clear
2016-11-28 16:00:00,11.0,54,1030,Clear
2016-11-28 16:30:00,11.0,58,1030,Clear
2016-11-28 17:00:00,11.0,58,1030,Clear
2016-11-28 17:30:00,10.0,62,1031,Clear
2016-11-28 18:00:00,10.0,62,1031,Clear
2016-11-28 18:30:00,10.0,62,1032,Clear
2016-11-28 19:00:00,9.0,62,1032,Clear
2016-11-28 19:30:00,9.0,66,1031,Clear
2016-11-28 20:00:00,9.0,66,1032,Clear
2016-11-28 20:30:00,9.0,66,1032,Clear
2016-11-28 21:00:00,8.0,71,1031,Clear
2016-11-28 21:30:00,9.0,66,1032,Clear
2016-11-28 22:00:00,8.0,71,1032,Clear
2016-11-28 22:30:00,7.0,76,1032,Clear
2016-11-28 23:00:00,7.0,76,1032,Clear
2016-11-28 23:30:00,7.0,76,1032,Clear
2016-11-27 00:00:00,7.0,81,1024,Scattered Clouds
2016-11-27 00:30:00,7.0,81,1024,Clear
2016-11-27 01:00:00,7.0,81,1024,Clear
2016-11-27 01:30:00,7.0,81,1023,Clear
2016-11-27 02:00:00,7.0,81,1023,Clear
2016-11-27 02:30:00,6.0,87,1023,Clear
2016-11-27 03:00:00,6.0,87,1024,Clear
2016-11-27 03:30:00,6.0,87,1023,Clear
2016-11-27 04:00:00,6.0,87,1024,Unknown
2016-11-27 04:30:00,5.0,93,1024,Unknown
2016-11-27 05:00:00,5.0,87,1024,Unknown
2016-11-27 05:30:00,6.0,81,1024,Unknown
2016-11-27 06:00:00,5.0,87,1024,Unknown
2016-11-27 06:30:00,5.0,87,1024,Mist
2016-11-27 07:00:00,6.0,81,1024,Mist
2016-11-27 07:30:00,6.0,81,1025,Mist
2016-11-27 08:00:00,6.0,87,1025,Mist
2016-11-27 08:30:00,7.0,76,1025,Mist
2016-11-27 09:00:00,8.0,76,1025,Mist
2016-11-27 09:30:00,9.0,71,1025,Mist
2016-11-27 10:00:00,9.0,71,1025,Mist
2016-11-27 10:30:00,10.0,66,1025,Haze
2016-11-27 11:00:00,10.0,66,1025,Haze
2016-11-27 11:30:00,11.0,62,1025,Haze
2016-11-27 12:00:00,12.0,58,1024,Haze
2016-11-27 12:30:00,12.0,58,1024,Haze
2016-11-27 13:00:00,13.0,54,1024,Haze
2016-11-27 13:30:00,13.0,54,1023,Unknown
2016-11-27 14:00:00,13.0,54,1024,Unknown
2016-11-27 14:30:00,13.0,54,1024,Unknown
2016-11-27 15:00:00,13.0,47,1024,Unknown
2016-11-27 15:30:00,13.0,47,1024,Unknown
2016-11-27 16:00:00,12.0,54,1024,Unknown
2016-11-27 16:30:00,11.0,54,1025,Unknown
2016-11-27 17:00:00,11.0,58,1025,Unknown
2016-11-27 17:30:00,10.0,62,1025,Unknown
2016-11-27 18:00:00,9.0,66,1026,Unknown
2016-11-27 18:30:00,9.0,62,1026,Unknown
2016-11-27 19:00:00,8.0,66,1026,Unknown
2016-11-27 19:30:00,8.0,66,1027,Unknown
2016-11-27 20:00:00,9.0,62,1027,Unknown
2016-11-27 20:30:00,8.0,66,1028,Unknown
2016-11-27 21:00:00,8.0,71,1027,Unknown
2016-11-27 21:30:00,7.0,76,1028,Unknown
2016-11-27 22:00:00,8.0,71,1028,Unknown
2016-11-27 22:30:00,7.0,76,1028,Unknown
2016-11-27 23:00:00,7.0,76,1028,Mist
2016-11-27 23:30:00,7.0,76,1028,Mist
2016-11-26 00:00:00,11.0,82,1023,Light Rain
2016-11-26 00:30:00,11.0,88,1023,Light Rain
2016-11-26 01:00:00,11.0,88,1022,Light Rain
2016-11-26 01:30:00,12.0,82,1022,Light Rain
2016-11-26 02:00:00,12.0,88,1021,Mostly Cloudy
2016-11-26 02:30:00,12.0,88,1021,Mostly Cloudy
2016-11-26 03:00:00,12.0,88,1021,Mostly Cloudy
2016-11-26 03:30:00,11.0,94,1021,Light Rain
2016-11-26 04:00:00,11.0,100,1021,Rain
2016-11-26 04:30:00,11.0,100,1020,Light Rain
2016-11-26 05:00:00,11.0,100,1021,Light Rain
2016-11-26 05:30:00,11.0,100,1021,Light Rain
2016-11-26 06:00:00,11.0,100,1020,Light Rain
2016-11-26 06:30:00,12.0,94,1020,Light Rain
2016-11-26 07:00:00,11.0,100,1021,Light Rain
2016-11-26 07:30:00,11.0,94,1021,Light Rain
2016-11-26 08:00:00,11.0,94,1022,Light Rain
2016-11-26 08:30:00,10.0,94,1022,Light Rain
2016-11-26 09:00:00,9.0,100,1023,Light Rain
2016-11-26 09:30:00,9.0,93,1023,Light Rain
2016-11-26 10:00:00,8.0,100,1023,Light Rain
2016-11-26 10:30:00,8.0,93,1023,Light Rain
2016-11-26 11:00:00,8.0,93,1023,Light Rain
2016-11-26 11:30:00,7.0,100,1023,Light Rain
2016-11-26 12:00:00,7.0,100,1022,Light Rain
2016-11-26 12:30:00,7.0,93,1022,Light Rain
2016-11-26 13:00:00,8.0,93,1022,Light Rain
2016-11-26 13:30:00,7.0,93,1022,Light Rain
2016-11-26 14:00:00,7.0,93,1021,Light Rain
2016-11-26 14:30:00,7.0,93,1021,Overcast
2016-11-26 15:00:00,7.0,87,1022,Light Rain
2016-11-26 15:30:00,7.0,87,1021,Light Rain
2016-11-26 16:00:00,7.0,87,1022,Light Rain
2016-11-26 16:30:00,7.0,93,1022,Overcast
2016-11-26 17:00:00,7.0,87,1022,Overcast
2016-11-26 17:30:00,7.0,87,1023,Overcast
2016-11-26 18:00:00,7.0,87,1023,Overcast
2016-11-26 18:30:00,7.0,87,1023,Overcast
2016-11-26 19:00:00,7.0,87,1023,Overcast
2016-11-26 19:30:00,7.0,87,1023,Overcast
2016-11-26 20:00:00,7.0,87,1023,Light Rain
2016-11-26 20:30:00,7.0,87,1024,Light Rain
2016-11-26 21:00:00,7.0,87,1024,Overcast
2016-11-26 21:30:00,7.0,81,1024,Overcast
2016-11-26 22:00:00,7.0,81,1024,Overcast
2016-11-26 22:30:00,7.0,81,1024,Overcast
2016-11-26 23:00:00,7.0,81,1023,Overcast
2016-11-26 23:30:00,7.0,81,1023,Overcast
2016-11-25 00:00:00,6.0,70,1029,Clear
2016-11-25 00:30:00,6.0,70,1028,Clear
2016-11-25 01:00:00,6.0,70,1028,Clear
2016-11-25 01:30:00,6.0,70,1028,Clear
2016-11-25 02:00:00,6.0,70,1027,Clear
2016-11-25 02:30:00,5.0,76,1027,Clear
2016-11-25 03:00:00,5.0,81,1027,Clear
2016-11-25 03:30:00,5.0,81,1027,Clear
2016-11-25 04:00:00,6.0,81,1027,Clear
2016-11-25 04:30:00,6.0,81,1027,Clear
2016-11-25 05:00:00,6.0,81,1027,Clear
2016-11-25 05:30:00,6.0,81,1027,Clear
2016-11-25 06:00:00,6.0,81,1027,Clear
2016-11-25 06:30:00,6.0,81,1027,Clear
2016-11-25 07:00:00,7.0,81,1027,Clear
2016-11-25 07:30:00,7.0,81,1027,Clear
2016-11-25 08:00:00,7.0,81,1027,Clear
2016-11-25 08:30:00,8.0,76,1028,Clear
2016-11-25 09:00:00,8.0,76,1028,Overcast
2016-11-25 09:30:00,9.0,76,1027,Overcast
2016-11-25 10:00:00,9.0,76,1027,Overcast
2016-11-25 10:30:00,10.0,71,1027,Overcast
2016-11-25 11:00:00,10.0,71,1027,Overcast
2016-11-25 11:30:00,10.0,71,1027,Overcast
2016-11-25 12:00:00,10.0,71,1026,Overcast
2016-11-25 12:30:00,10.0,71,1026,Overcast
2016-11-25 13:00:00,10.0,71,1025,Overcast
2016-11-25 13:30:00,10.0,71,1025,Overcast
2016-11-25 14:00:00,10.0,71,1025,Overcast
2016-11-25 14:30:00,11.0,67,1024,Overcast
2016-11-25 15:00:00,11.0,67,1024,Overcast
2016-11-25 15:30:00,11.0,71,1024,Overcast
2016-11-25 16:00:00,11.0,71,1024,Overcast
2016-11-25 16:30:00,12.0,62,1025,Overcast
2016-11-25 17:00:00,12.0,62,1024,Overcast
2016-11-25 17:30:00,12.0,67,1024,Overcast
2016-11-25 18:00:00,12.0,67,1025,Overcast
2016-11-25 18:30:00,12.0,67,1025,Overcast
2016-11-25 19:00:00,12.0,67,1025,Overcast
2016-11-25 19:30:00,12.0,67,1025,Overcast
2016-11-25 20:00:00,12.0,67,1025,Overcast
2016-11-25 20:30:00,12.0,67,1025,Overcast
2016-11-25 21:00:00,12.0,67,1025,Overcast
2016-11-25 21:30:00,12.0,67,1025,Overcast
2016-11-25 22:00:00,12.0,72,1025,Overcast
2016-11-25 22:30:00,12.0,72,1024,Overcast
2016-11-25 23:00:00,12.0,72,1024,Light Rain
2016-11-25 23:30:00,12.0,77,1024,Light Rain
2016-11-24 00:00:00,4.0,87,1032,Mostly Cloudy
2016-11-24 00:30:00,3.0,93,1032,Mostly Cloudy
2016-11-24 01:00:00,3.0,81,1032,Mostly Cloudy
2016-11-24 01:30:00,3.0,81,1032,Mostly Cloudy
2016-11-24 02:00:00,3.0,81,1032,Mostly Cloudy
2016-11-24 02:30:00,3.0,81,1032,Mostly Cloudy
2016-11-24 03:00:00,3.0,81,1032,Overcast
2016-11-24 03:30:00,3.0,75,1031,Overcast
2016-11-24 04:00:00,2.0,81,1031,Overcast
2016-11-24 04:30:00,2.0,81,1031,Overcast
2016-11-24 05:00:00,2.0,81,1031,Overcast
2016-11-24 05:30:00,2.0,81,1031,Overcast
2016-11-24 06:00:00,1.0,87,1031,Mostly Cloudy
2016-11-24 06:30:00,1.0,87,1032,Partly Cloudy
2016-11-24 07:00:00,1.0,87,1032,Unknown
2016-11-24 07:30:00,2.0,81,1032,Unknown
2016-11-24 08:00:00,2.0,81,1032,Unknown
2016-11-24 08:30:00,3.0,75,1032,Unknown
2016-11-24 09:00:00,4.0,75,1032,Unknown
2016-11-24 09:30:00,4.0,75,1032,Unknown
2016-11-24 10:00:00,5.0,76,1032,Unknown
2016-11-24 10:30:00,6.0,66,1032,Unknown
2016-11-24 11:00:00,7.0,66,1031,Unknown
2016-11-24 11:30:00,7.0,66,1030,Unknown
2016-11-24 12:00:00,8.0,66,1029,Unknown
2016-11-24 12:30:00,8.0,62,1029,Unknown
2016-11-24 13:00:00,9.0,58,1029,Clear
2016-11-24 13:30:00,8.0,57,1028,Partly Cloudy
2016-11-24 14:00:00,9.0,54,1028,Partly Cloudy
2016-11-24 14:30:00,8.0,57,1028,Partly Cloudy
2016-11-24 15:00:00,9.0,54,1027,Scattered Clouds
2016-11-24 15:30:00,8.0,57,1027,Scattered Clouds
2016-11-24 16:00:00,8.0,62,1028,Partly Cloudy
2016-11-24 16:30:00,7.0,66,1028,Partly Cloudy
2016-11-24 17:00:00,7.0,66,1028,Partly Cloudy
2016-11-24 17:30:00,6.0,70,1028,Clear
2016-11-24 18:00:00,6.0,70,1028,Clear
2016-11-24 18:30:00,6.0,70,1029,Clear
2016-11-24 19:00:00,6.0,70,1029,Clear
2016-11-24 19:30:00,6.0,70,1028,Clear
2016-11-24 20:00:00,7.0,66,1028,Clear
2016-11-24 20:30:00,6.0,70,1028,Clear
2016-11-24 21:00:00,7.0,61,1028,Clear
2016-11-24 21:30:00,6.0,70,1028,Clear
2016-11-24 22:00:00,6.0,70,1028,Clear
2016-11-24 22:30:00,7.0,61,1029,Clear
2016-11-24 23:00:00,6.0,70,1029,Clear
2016-11-24 23:30:00,6.0,66,1029,Clear
2016-11-23 00:00:00,8.0,81,1030,Mostly Cloudy
2016-11-23 00:30:00,7.0,87,1029,Mostly Cloudy
2016-11-23 01:00:00,7.0,87,1030,Mostly Cloudy
2016-11-23 01:30:00,7.0,87,1030,Mostly Cloudy
2016-11-23 02:00:00,7.0,87,1030,Mostly Cloudy
2016-11-23 02:30:00,6.0,93,1030,Light Rain
2016-11-23 03:00:00,5.0,93,1029,Mostly Cloudy
2016-11-23 03:30:00,5.0,93,1029,Light Rain
2016-11-23 04:00:00,5.0,93,1029,Mostly Cloudy
2016-11-23 04:30:00,5.0,87,1029,Mostly Cloudy
2016-11-23 05:00:00,5.0,87,1029,Mostly Cloudy
