datetime,events,distance(KM)
20180526051030,0,-1
20180526051031,0,-1
20180526051032,0,-1
20180526051033,0,-1
20180526051034,0,-1
20180526051036,0,-1
20180526051037,0,-1
20180526051038,0,-1
20180526051039,0,-1
20180526051040,0,-1
20180526051041,0,-1
20180526051042,0,-1
20180526051043,0,-1
20180526051044,0,-1
20180526051045,0,-1
20180526051046,0,-1
20180526051047,0,-1
20180526051048,0,-1
20180526051049,0,-1
20180526051050,0,-1
20180526051051,0,-1
20180526051052,0,-1
20180526051053,0,-1
20180526051054,0,-1
20180526051055,0,-1
20180526051056,0,-1
20180526051057,0,-1
20180526051059,0,-1
20180526051100,0,-1
20180526051101,0,-1
20180526051102,0,-1
20180526051103,0,-1
20180526051104,0,-1
20180526051105,0,-1
20180526051106,0,-1
20180526051107,0,-1
20180526051108,0,-1
20180526051109,0,-1
20180526051110,0,-1
20180526051111,0,-1
20180526051112,0,-1
20180526051113,0,-1
20180526051114,0,-1
20180526051115,0,-1
20180526051116,0,-1
20180526051117,0,-1
20180526051118,0,-1
20180526051120,0,-1
20180526051121,0,-1
20180526051122,0,-1
20180526051123,0,-1
20180526051124,0,-1
20180526051125,0,-1
20180526051126,0,-1
20180526051127,0,-1
20180526051128,0,-1
20180526051129,0,-1
20180526051130,0,-1
20180526051131,0,-1
20180526051132,0,-1
20180526051133,0,-1
20180526051134,0,-1
20180526051135,0,-1
20180526051136,0,-1
20180526051137,0,-1
20180526051138,0,-1
20180526051139,0,-1
20180526051140,0,-1
20180526051141,0,-1
20180526051143,0,-1
20180526051144,0,-1
20180526051145,0,-1
20180526051146,0,-1
20180526051147,0,-1
20180526051148,0,-1
20180526051149,0,-1
20180526051150,0,-1
20180526051151,0,-1
20180526051152,0,-1
20180526051153,0,-1
20180526051154,0,-1
20180526051155,0,-1
20180526051156,0,-1
20180526051157,0,-1
20180526051158,0,-1
20180526051159,0,-1
20180526051200,0,-1
20180526051201,0,-1
20180526051202,0,-1
20180526051203,0,-1
20180526051205,0,-1
20180526051206,0,-1
20180526051207,0,-1
20180526051208,0,-1
20180526051209,0,-1
20180526051210,0,-1
20180526051211,0,-1
20180526051212,0,-1
20180526051213,0,-1
20180526051214,0,-1
20180526051215,0,-1
20180526051216,0,-1
20180526051217,0,-1
20180526051218,0,-1
20180526051219,0,-1
20180526051220,0,-1
20180526051221,0,-1
20180526051222,0,-1
20180526051223,0,-1
20180526051224,0,-1
20180526051225,0,-1
20180526051227,0,-1
20180526051228,0,-1
20180526051229,0,-1
20180526051230,0,-1
20180526051231,0,-1
20180526051232,0,-1
20180526051233,0,-1
20180526051234,0,-1
20180526051235,0,-1
20180526051236,0,-1
20180526051237,0,-1
20180526051238,0,-1
20180526051239,0,-1
20180526051240,0,-1
20180526051241,0,-1
20180526051242,0,-1
20180526051243,0,-1
20180526051244,0,-1
20180526051245,0,-1
20180526051246,0,-1
20180526051247,0,-1
20180526051248,0,-1
20180526051250,0,-1
20180526051251,0,-1
20180526051252,0,-1
20180526051253,0,-1
20180526051254,0,-1
20180526051255,0,-1
20180526051256,0,-1
20180526051257,0,-1
20180526051258,0,-1
20180526051259,0,-1
20180526051300,0,-1
20180526051301,0,-1
20180526051302,0,-1
20180526051303,0,-1
20180526051304,0,-1
20180526051305,0,-1
20180526051306,0,-1
20180526051307,0,-1
20180526051308,0,-1
20180526051309,0,-1
20180526051311,0,-1
20180526051312,0,-1
20180526051313,0,-1
20180526051314,0,-1
20180526051315,0,-1
20180526051316,0,-1
20180526051317,0,-1
20180526051318,0,-1
20180526051319,0,-1
20180526051320,0,-1
20180526051321,0,-1
20180526051322,0,-1
20180526051323,0,-1
20180526051324,0,-1
20180526051325,0,-1
20180526051326,0,-1
20180526051327,0,-1
20180526051328,0,-1
20180526051329,0,-1
20180526051330,0,-1
20180526051331,0,-1
20180526051332,0,-1
20180526051333,0,-1
20180526051335,0,-1
20180526051336,0,-1
20180526051337,0,-1
20180526051338,0,-1
20180526051339,0,-1
20180526051340,0,-1
20180526051341,0,-1
20180526051342,0,-1
20180526051343,0,-1
20180526051344,0,-1
20180526051345,0,-1
20180526051346,0,-1
20180526051347,0,-1
20180526051348,0,-1
20180526051349,0,-1
20180526051350,0,-1
20180526051351,0,-1
20180526051352,0,-1
20180526051353,0,-1
20180526051354,0,-1
20180526051355,0,-1
20180526051356,0,-1
20180526051358,0,-1
20180526051359,0,-1
20180526051400,0,-1
20180526051401,0,-1
20180526051402,0,-1
20180526051403,0,-1
20180526051404,0,-1
20180526051405,0,-1
20180526051406,0,-1
20180526051407,0,-1
20180526051408,0,-1
20180526051409,0,-1
20180526051410,0,-1
20180526051411,0,-1
20180526051412,0,-1
20180526051413,0,-1
20180526051414,0,-1
20180526051415,0,-1
20180526051416,0,-1
20180526051417,0,-1
20180526051418,0,-1
20180526051420,0,-1
20180526051421,0,-1
20180526051422,0,-1
20180526051423,0,-1
20180526051424,0,-1
20180526051425,0,-1
20180526051426,0,-1
20180526051427,0,-1
20180526051428,0,-1
20180526051429,0,-1
20180526051430,0,-1
20180526051431,0,-1
20180526051432,0,-1
20180526051433,0,-1
20180526051434,0,-1
20180526051435,0,-1
20180526051436,0,-1
20180526051437,0,-1
20180526051438,0,-1
20180526051439,0,-1
20180526051440,0,-1
20180526051441,0,-1
20180526051443,0,-1
20180526051444,0,-1
20180526051445,0,-1
20180526051446,0,-1
20180526051447,0,-1
20180526051448,0,-1
20180526051449,0,-1
20180526051450,0,-1
20180526051451,0,-1
20180526051452,0,-1
20180526051453,0,-1
20180526051454,0,-1
20180526051455,0,-1
20180526051456,0,-1
20180526051457,0,-1
20180526051458,0,-1
20180526051459,0,-1
20180526051500,0,-1
20180526051501,0,-1
20180526051502,0,-1
20180526051503,0,-1
20180526051504,0,-1
20180526051506,0,-1
20180526051507,0,-1
20180526051508,0,-1
20180526051509,0,-1
20180526051510,0,-1
20180526051511,0,-1
20180526051512,0,-1
20180526051513,0,-1
20180526051514,0,-1
20180526051515,0,-1
20180526051516,0,-1
20180526051517,0,-1
20180526051518,0,-1
20180526051519,0,-1
20180526051520,0,-1
20180526051521,0,-1
20180526051522,0,-1
20180526051523,0,-1
20180526051524,0,-1
20180526051525,0,-1
20180526051526,0,-1
20180526051527,0,-1
20180526051529,0,-1
20180526051530,0,-1
20180526051531,0,-1
20180526051532,0,-1
20180526051533,0,-1
20180526051534,0,-1
20180526051535,0,-1
20180526051536,0,-1
20180526051537,0,-1
20180526051538,0,-1
20180526051539,0,-1
20180526051540,0,-1
20180526051541,0,-1
20180526051542,0,-1
20180526051543,0,-1
20180526051544,0,-1
20180526051545,0,-1
20180526051546,0,-1
20180526051547,0,-1
20180526051548,0,-1
20180526051549,0,-1
20180526051551,0,-1
20180526051552,0,-1
20180526051553,0,-1
20180526051554,0,-1
20180526051555,0,-1
20180526051556,0,-1
20180526051557,0,-1
20180526051558,0,-1
20180526051559,0,-1
20180526051600,0,-1
20180526051601,0,-1
20180526051602,0,-1
20180526051603,0,-1
20180526051604,0,-1
20180526051605,0,-1
20180526051606,0,-1
20180526051607,0,-1
20180526051608,0,-1
20180526051609,0,-1
20180526051610,0,-1
20180526051611,0,-1
20180526051612,0,-1
20180526051614,0,-1
20180526051615,0,-1
20180526051616,0,-1
20180526051617,0,-1
20180526051618,0,-1
20180526051619,0,-1
20180526051620,0,-1
20180526051621,0,-1
20180526051622,0,-1
20180526051623,0,-1
20180526051624,0,-1
20180526051625,0,-1
20180526051626,0,-1
20180526051627,0,-1
20180526051628,0,-1
20180526051629,0,-1
20180526051630,0,-1
20180526051631,0,-1
20180526051632,0,-1
20180526051633,0,-1
20180526051634,0,-1
20180526051635,0,-1
20180526051636,0,-1
20180526051638,0,-1
20180526051639,0,-1
20180526051640,0,-1
20180526051641,0,-1
20180526051642,0,-1
20180526051643,0,-1
20180526051644,0,-1
20180526051645,0,-1
20180526051646,0,-1
20180526051647,0,-1
20180526051648,0,-1
20180526051649,0,-1
20180526051650,0,-1
20180526051651,0,-1
20180526051652,0,-1
20180526051653,0,-1
20180526051654,0,-1
20180526051655,0,-1
20180526051656,0,-1
20180526051657,0,-1
20180526051658,0,-1
20180526051659,0,-1
20180526051701,0,-1
20180526051702,0,-1
20180526051703,0,-1
20180526051704,0,-1
20180526051705,0,-1
20180526051706,0,-1
20180526051707,0,-1
20180526051708,0,-1
20180526051709,0,-1
20180526051710,0,-1
20180526051711,0,-1
20180526051712,0,-1
20180526051713,0,-1
20180526051714,0,-1
20180526051715,0,-1
20180526051716,0,-1
20180526051717,0,-1
20180526051718,0,-1
20180526051719,0,-1
20180526051721,0,-1
20180526051722,0,-1
20180526051723,0,-1
20180526051724,0,-1
20180526051725,0,-1
20180526051726,0,-1
20180526051727,0,-1
20180526051728,0,-1
20180526051729,0,-1
20180526051730,0,-1
20180526051731,0,-1
20180526051732,0,-1
20180526051733,0,-1
20180526051734,0,-1
20180526051735,0,-1
20180526051736,0,-1
20180526051737,0,-1
20180526051738,0,-1
20180526051739,0,-1
20180526051740,0,-1
20180526051741,0,-1
20180526051742,0,-1
20180526051744,0,-1
20180526051745,0,-1
20180526051746,0,-1
20180526051747,0,-1
20180526051748,0,-1
20180526051749,0,-1
20180526051750,0,-1
20180526051751,0,-1
20180526051752,0,-1
20180526051753,0,-1
20180526051754,0,-1
20180526051755,0,-1
20180526051756,0,-1
20180526051757,0,-1
20180526051758,0,-1
20180526051759,0,-1
20180526051800,0,-1
20180526051801,0,-1
20180526051802,0,-1
20180526051803,0,-1
20180526051804,0,-1
20180526051805,0,-1
20180526051806,0,-1
20180526051808,0,-1
20180526051809,0,-1
20180526051810,0,-1
20180526051811,0,-1
20180526051812,0,-1
20180526051813,0,-1
20180526051814,0,-1
20180526051815,0,-1
20180526051816,0,-1
20180526051817,0,-1
20180526051818,0,-1
20180526051819,0,-1
20180526051820,0,-1
20180526051821,0,-1
20180526051822,0,-1
20180526051823,0,-1
20180526051824,0,-1
20180526051825,0,-1
20180526051826,0,-1
20180526051827,0,-1
20180526051828,0,-1
20180526051830,0,-1
20180526051831,0,-1
20180526051832,0,-1
20180526051833,0,-1
20180526051834,0,-1
20180526051835,0,-1
20180526051836,0,-1
20180526051837,0,-1
20180526051838,0,-1
20180526051839,0,-1
20180526051840,0,-1
20180526051841,0,-1
20180526051842,0,-1
20180526051843,0,-1
20180526051844,0,-1
20180526051845,0,-1
20180526051846,0,-1
20180526051847,0,-1
20180526051848,0,-1
20180526051849,0,-1
20180526051851,0,-1
20180526051852,0,-1
20180526051853,0,-1
20180526051854,0,-1
20180526051855,0,-1
20180526051856,0,-1
20180526051857,0,-1
20180526051858,0,-1
20180526051859,0,-1
20180526051900,0,-1
20180526051901,0,-1
20180526051902,0,-1
20180526051903,0,-1
20180526051904,0,-1
20180526051905,0,-1
20180526051906,0,-1
20180526051907,0,-1
20180526051908,0,-1
20180526051909,0,-1
20180526051910,0,-1
20180526051911,0,-1
20180526051912,0,-1
20180526051913,0,-1
20180526051915,0,-1
20180526051916,0,-1
20180526051917,0,-1
20180526051918,0,-1
20180526051919,0,-1
20180526051920,0,-1
20180526051921,0,-1
20180526051922,0,-1
20180526051923,0,-1
20180526051924,0,-1
20180526051925,0,-1
20180526051926,0,-1
20180526051927,0,-1
20180526051928,0,-1
20180526051929,0,-1
20180526051930,0,-1
20180526051931,0,-1
20180526051932,0,-1
20180526051933,0,-1
20180526051934,0,-1
20180526051935,0,-1
20180526051936,0,-1
20180526051938,0,-1
20180526051939,0,-1
20180526051940,0,-1
20180526051941,0,-1
20180526051942,0,-1
20180526051943,0,-1
20180526051944,0,-1
20180526051945,0,-1
20180526051946,0,-1
20180526051947,0,-1
20180526051948,0,-1
20180526051949,0,-1
20180526051950,0,-1
20180526051951,0,-1
20180526051952,0,-1
20180526051953,0,-1
20180526051954,0,-1
20180526051955,0,-1
20180526051956,0,-1
20180526051957,0,-1
20180526051958,0,-1
20180526051959,0,-1
20180526052001,0,-1
20180526052002,0,-1
20180526052003,0,-1
20180526052004,0,-1
20180526052005,0,-1
20180526052006,0,-1
20180526052007,0,-1
20180526052008,0,-1
20180526052009,0,-1
20180526052010,0,-1
20180526052011,0,-1
20180526052012,0,-1
20180526052013,0,-1
20180526052014,0,-1
20180526052015,0,-1
20180526052016,0,-1
20180526052017,0,-1
20180526052018,0,-1
20180526052019,0,-1
20180526052020,0,-1
20180526052021,0,-1
20180526052023,0,-1
20180526052024,0,-1
20180526052025,0,-1
20180526052026,0,-1
20180526052027,0,-1
20180526052028,0,-1
20180526052029,0,-1
20180526052030,0,-1
20180526052031,0,-1
20180526052032,0,-1
20180526052033,0,-1
20180526052034,0,-1
20180526052035,0,-1
20180526052036,0,-1
20180526052037,0,-1
20180526052038,0,-1
20180526052039,0,-1
20180526052040,0,-1
20180526052041,0,-1
20180526052042,0,-1
20180526052043,0,-1
20180526052044,0,-1
20180526052046,0,-1
20180526052047,0,-1
20180526052048,0,-1
20180526052049,0,-1
20180526052050,0,-1
20180526052051,0,-1
20180526052052,0,-1
20180526052053,0,-1
20180526052054,0,-1
20180526052055,0,-1
20180526052056,0,-1
20180526052057,0,-1
20180526052058,0,-1
20180526052059,0,-1
20180526052100,0,-1
20180526052101,0,-1
20180526052102,0,-1
20180526052103,0,-1
20180526052104,0,-1
20180526052105,0,-1
20180526052106,0,-1
20180526052107,0,-1
20180526052109,0,-1
20180526052110,0,-1
20180526052111,0,-1
20180526052112,0,-1
20180526052113,0,-1
20180526052114,0,-1
20180526052115,0,-1
20180526052116,0,-1
20180526052117,0,-1
20180526052118,0,-1
20180526052119,0,-1
20180526052120,0,-1
20180526052121,0,-1
20180526052122,0,-1
20180526052123,0,-1
20180526052124,0,-1
20180526052125,0,-1
20180526052126,0,-1
20180526052127,0,-1
20180526052128,0,-1
20180526052129,0,-1
20180526052131,0,-1
20180526052132,0,-1
20180526052133,0,-1
20180526052134,0,-1
20180526052135,0,-1
20180526052136,0,-1
20180526052137,0,-1
20180526052138,0,-1
20180526052139,0,-1
20180526052140,0,-1
20180526052141,0,-1
20180526052142,0,-1
20180526052143,0,-1
20180526052144,0,-1
20180526052145,0,-1
20180526052146,0,-1
20180526052147,0,-1
20180526052148,0,-1
20180526052149,0,-1
20180526052150,0,-1
20180526052151,0,-1
20180526052153,0,-1
20180526052154,0,-1
20180526052155,0,-1
20180526052156,0,-1
20180526052157,0,-1
20180526052158,0,-1
20180526052159,0,-1
20180526052200,0,-1
20180526052201,0,-1
20180526052202,0,-1
20180526052203,0,-1
20180526052204,0,-1
20180526052205,0,-1
20180526052206,0,-1
20180526052207,0,-1
20180526052208,0,-1
20180526052209,0,-1
20180526052210,0,-1
20180526052211,0,-1
20180526052212,0,-1
20180526052213,0,-1
20180526052214,0,-1
20180526052216,0,-1
20180526052217,0,-1
20180526052218,0,-1
20180526052219,0,-1
20180526052220,0,-1
20180526052221,0,-1
20180526052222,0,-1
20180526052223,0,-1
20180526052224,0,-1
20180526052225,0,-1
20180526052226,0,-1
20180526052227,0,-1
20180526052228,0,-1
20180526052229,0,-1
20180526052230,0,-1
20180526052231,0,-1
20180526052232,0,-1
20180526052233,0,-1
20180526052234,0,-1
20180526052235,0,-1
20180526052236,0,-1
20180526052238,0,-1
20180526052239,0,-1
20180526052240,0,-1
20180526052241,0,-1
20180526052242,0,-1
20180526052243,0,-1
20180526052244,0,-1
20180526052245,0,-1
20180526052246,0,-1
20180526052247,0,-1
20180526052248,0,-1
20180526052249,0,-1
20180526052250,0,-1
20180526052251,0,-1
20180526052252,0,-1
20180526052253,0,-1
20180526052254,0,-1
20180526052255,0,-1
20180526052256,0,-1
20180526052257,0,-1
20180526052258,0,-1
20180526052259,0,-1
20180526052300,0,-1
20180526052302,0,-1
20180526052303,0,-1
20180526052304,0,-1
20180526052305,0,-1
20180526052306,0,-1
20180526052307,0,-1
20180526052308,0,-1
20180526052309,0,-1
20180526052310,0,-1
20180526052311,0,-1
20180526052312,0,-1
20180526052313,0,-1
20180526052314,0,-1
20180526052315,0,-1
20180526052316,0,-1
20180526052317,0,-1
20180526052318,0,-1
20180526052319,0,-1
20180526052320,0,-1
20180526052321,0,-1
20180526052323,0,-1
20180526052324,0,-1
20180526052325,0,-1
20180526052326,0,-1
20180526052327,0,-1
20180526052328,0,-1
20180526052329,0,-1
20180526052330,0,-1
20180526052331,0,-1
20180526052332,0,-1
20180526052333,0,-1
20180526052334,0,-1
20180526052335,0,-1
20180526052336,0,-1
20180526052337,0,-1
20180526052338,0,-1
20180526052339,0,-1
20180526052340,0,-1
20180526052341,0,-1
20180526052342,0,-1
20180526052343,0,-1
20180526052344,0,-1
20180526052346,0,-1
20180526052347,0,-1
20180526052348,0,-1
20180526052349,0,-1
20180526052350,0,-1
20180526052351,0,-1
20180526052352,0,-1
20180526052353,0,-1
20180526052354,0,-1
20180526052355,0,-1
20180526052356,0,-1
20180526052357,0,-1
20180526052358,0,-1
20180526052359,0,-1
20180526052400,0,-1
20180526052401,0,-1
20180526052402,0,-1
20180526052403,0,-1
20180526052404,0,-1
20180526052405,0,-1
20180526052406,0,-1
20180526052407,0,-1
20180526052409,0,-1
20180526052410,0,-1
20180526052411,0,-1
20180526052412,0,-1
20180526052413,0,-1
20180526052414,0,-1
20180526052415,0,-1
20180526052416,0,-1
20180526052417,0,-1
20180526052418,0,-1
20180526052419,0,-1
20180526052420,0,-1
20180526052421,0,-1
20180526052422,0,-1
20180526052423,0,-1
20180526052424,0,-1
20180526052425,0,-1
20180526052426,0,-1
20180526052427,0,-1
20180526052428,0,-1
20180526052429,0,-1
20180526052430,0,-1
20180526052432,0,-1
20180526052433,0,-1
20180526052434,0,-1
20180526052435,0,-1
20180526052436,0,-1
20180526052437,0,-1
20180526052438,0,-1
20180526052439,0,-1
20180526052440,0,-1
20180526052441,0,-1
20180526052442,0,-1
20180526052443,0,-1
20180526052444,0,-1
20180526052445,0,-1
20180526052446,0,-1
20180526052447,0,-1
20180526052448,0,-1
20180526052449,0,-1
20180526052450,0,-1
20180526052451,0,-1
20180526052453,0,-1
20180526052454,0,-1
20180526052455,0,-1
20180526052456,0,-1
20180526052457,0,-1
20180526052458,0,-1
20180526052459,0,-1
20180526052500,0,-1
20180526052501,0,-1
20180526052502,0,-1
20180526052503,0,-1
20180526052504,0,-1
20180526052505,0,-1
20180526052506,0,-1
20180526052507,0,-1
20180526052508,0,-1
20180526052509,0,-1
20180526052510,0,-1
20180526052511,0,-1
20180526052512,0,-1
20180526052513,0,-1
20180526052515,0,-1
20180526052516,0,-1
20180526052517,0,-1
20180526052518,0,-1
20180526052519,0,-1
20180526052520,0,-1
20180526052521,0,-1
20180526052522,0,-1
20180526052523,0,-1
20180526052524,0,-1
20180526052525,0,-1
20180526052526,0,-1
20180526052527,0,-1
20180526052528,0,-1
20180526052529,0,-1
20180526052530,0,-1
20180526052531,0,-1
20180526052532,0,-1
20180526052533,0,-1
20180526052534,0,-1
20180526052535,0,-1
20180526052536,0,-1
20180526052538,0,-1
20180526052539,0,-1
20180526052540,0,-1
20180526052541,0,-1
20180526052542,0,-1
20180526052543,0,-1
20180526052544,0,-1
20180526052545,0,-1
20180526052546,0,-1
20180526052547,0,-1
20180526052548,0,-1
20180526052549,0,-1
20180526052550,0,-1
20180526052551,0,-1
20180526052552,0,-1
20180526052553,0,-1
20180526052554,0,-1
20180526052555,0,-1
20180526052556,0,-1
20180526052557,0,-1
20180526052558,0,-1
20180526052559,0,-1
20180526052601,0,-1
20180526052602,0,-1
20180526052603,0,-1
20180526052604,0,-1
20180526052605,0,-1
20180526052606,0,-1
20180526052607,0,-1
20180526052608,0,-1
20180526052609,0,-1
20180526052610,0,-1
20180526052611,0,-1
20180526052612,0,-1
20180526052613,0,-1
20180526052614,0,-1
20180526052615,0,-1
20180526052616,0,-1
20180526052617,0,-1
20180526052618,0,-1
20180526052619,0,-1
20180526052620,0,-1
20180526052621,0,-1
20180526052623,0,-1
20180526052624,0,-1
20180526052625,0,-1
20180526052626,0,-1
20180526052627,0,-1
20180526052628,0,-1
20180526052629,0,-1
20180526052630,0,-1
20180526052631,0,-1
20180526052632,0,-1
20180526052633,0,-1
20180526052634,0,-1
20180526052635,0,-1
20180526052636,0,-1
20180526052637,0,-1
20180526052638,0,-1
20180526052639,0,-1
20180526052640,0,-1
20180526052641,0,-1
20180526052642,0,-1
20180526052643,0,-1
20180526052644,0,-1
20180526052646,0,-1
20180526052647,0,-1
20180526052648,0,-1
20180526052649,0,-1
20180526052650,0,-1
20180526052651,0,-1
20180526052652,0,-1
20180526052653,0,-1
20180526052654,0,-1
20180526052655,0,-1
20180526052656,0,-1
20180526052657,0,-1
20180526052658,0,-1
20180526052659,0,-1
20180526052700,0,-1
20180526052701,0,-1
20180526052702,0,-1
20180526052703,0,-1
20180526052704,0,-1
20180526052705,0,-1
20180526052706,0,-1
20180526052707,0,-1
20180526052708,0,-1
20180526052710,0,-1
20180526052711,0,-1
20180526052712,0,-1
20180526052713,0,-1
20180526052714,0,-1
20180526052715,0,-1
20180526052716,0,-1
20180526052717,0,-1
20180526052718,0,-1
20180526052719,0,-1
20180526052720,0,-1
20180526052721,0,-1
20180526052722,0,-1
20180526052723,0,-1
20180526052724,0,-1
20180526052725,0,-1
20180526052726,0,-1
20180526052727,0,-1
20180526052728,0,-1
20180526052729,0,-1
20180526052730,0,-1
20180526052731,0,-1
20180526052733,0,-1
20180526052734,0,-1
20180526052735,0,-1
20180526052736,0,-1
20180526052737,0,-1
20180526052738,0,-1
20180526052739,0,-1
20180526052740,0,-1
20180526052741,0,-1
20180526052742,0,-1
20180526052743,0,-1
20180526052744,0,-1
20180526052745,0,-1
20180526052746,0,-1
20180526052747,0,-1
20180526052748,0,-1
20180526052749,0,-1
20180526052750,0,-1
20180526052751,0,-1
20180526052752,0,-1
20180526052753,0,-1
20180526052755,0,-1
20180526052756,0,-1
20180526052757,0,-1
20180526052758,0,-1
20180526052759,0,-1
20180526052800,0,-1
20180526052801,0,-1
20180526052802,0,-1
20180526052803,0,-1
20180526052804,0,-1
20180526052805,0,-1
20180526052806,0,-1
20180526052807,0,-1
20180526052808,0,-1
20180526052809,0,-1
20180526052810,0,-1
20180526052811,0,-1
20180526052812,0,-1
20180526052813,0,-1
20180526052814,0,-1
20180526052815,0,-1
20180526052816,0,-1
20180526052818,0,-1
20180526052819,0,-1
20180526052820,0,-1
20180526052821,0,-1
20180526052822,0,-1
20180526052823,0,-1
20180526052824,0,-1
20180526052825,0,-1
20180526052826,0,-1
20180526052827,0,-1
20180526052828,0,-1
20180526052829,0,-1
20180526052830,0,-1
20180526052831,0,-1
20180526052832,0,-1
20180526052833,0,-1
20180526052834,0,-1
20180526052835,0,-1
20180526052836,0,-1
20180526052837,0,-1
20180526052838,0,-1
20180526052839,0,-1
20180526052841,0,-1
20180526052842,0,-1
20180526052843,0,-1
20180526052844,0,-1
20180526052845,0,-1
20180526052846,0,-1
20180526052847,0,-1
20180526052848,0,-1
20180526052849,0,-1
20180526052850,0,-1
20180526052851,0,-1
20180526052852,0,-1
20180526052853,0,-1
20180526052854,0,-1
20180526052855,0,-1
20180526052856,0,-1
20180526052857,0,-1
20180526052858,0,-1
20180526052859,0,-1
20180526052900,0,-1
20180526052901,0,-1
20180526052902,0,-1
20180526052904,0,-1
20180526052905,0,-1
20180526052906,0,-1
20180526052907,0,-1
20180526052908,0,-1
20180526052909,0,-1
20180526052910,0,-1
20180526052911,0,-1
20180526052912,0,-1
20180526052913,0,-1
20180526052914,0,-1
20180526052915,0,-1
20180526052916,0,-1
20180526052917,0,-1
20180526052918,0,-1
20180526052919,0,-1
20180526052920,0,-1
20180526052921,0,-1
20180526052922,0,-1
20180526052923,0,-1
20180526052924,0,-1
20180526052925,0,-1
20180526052926,0,-1
20180526052928,0,-1
20180526052929,0,-1
20180526052930,0,-1
20180526052931,0,-1
20180526052932,0,-1
20180526052933,0,-1
20180526052934,0,-1
20180526052935,0,-1
20180526052936,0,-1
20180526052937,0,-1
20180526052938,0,-1
20180526052939,0,-1
20180526052940,0,-1
20180526052941,0,-1
20180526052942,0,-1
20180526052943,0,-1
20180526052944,0,-1
20180526052945,0,-1
20180526052946,0,-1
20180526052947,0,-1
20180526052948,0,-1
20180526052949,0,-1
20180526052951,0,-1
20180526052952,0,-1
20180526052953,0,-1
20180526052954,0,-1
20180526052955,0,-1
20180526052956,0,-1
20180526052957,0,-1
20180526052958,0,-1
20180526052959,0,-1
20180526053000,0,-1
20180526053001,0,-1
20180526053002,0,-1
20180526053003,0,-1
20180526053004,0,-1
20180526053005,0,-1
20180526053006,0,-1
20180526053007,0,-1
20180526053008,0,-1
20180526053009,0,-1
20180526053010,0,-1
20180526053011,0,-1
20180526053013,0,-1
20180526053014,0,-1
20180526053015,0,-1
20180526053016,0,-1
20180526053017,0,-1
20180526053018,0,-1
20180526053019,0,-1
20180526053020,0,-1
20180526053021,0,-1
20180526053022,0,-1
20180526053023,0,-1
20180526053024,0,-1
20180526053025,0,-1
20180526053026,0,-1
20180526053027,0,-1
20180526053028,0,-1
20180526053029,0,-1
20180526053030,0,-1
20180526053031,0,-1
20180526053032,0,-1
20180526053033,0,-1
20180526053035,0,-1
20180526053036,0,-1
20180526053037,0,-1
20180526053038,0,-1
20180526053039,0,-1
20180526053040,0,-1
20180526053041,0,-1
20180526053042,0,-1
20180526053043,0,-1
20180526053044,0,-1
20180526053045,0,-1
20180526053046,0,-1
20180526053047,0,-1
20180526053048,0,-1
20180526053049,0,-1
20180526053050,0,-1
20180526053051,0,-1
20180526053052,0,-1
20180526053053,0,-1
20180526053054,0,-1
20180526053055,0,-1
20180526053057,0,-1
20180526053058,0,-1
20180526053059,0,-1
20180526053100,0,-1
20180526053101,0,-1
20180526053102,0,-1
20180526053103,0,-1
20180526053104,0,-1
20180526053105,0,-1
20180526053106,0,-1
20180526053107,0,-1
20180526053108,0,-1
20180526053109,0,-1
20180526053110,0,-1
20180526053111,0,-1
20180526053112,0,-1
20180526053113,0,-1
20180526053114,0,-1
20180526053115,0,-1
20180526053116,0,-1
20180526053117,0,-1
20180526053118,0,-1
20180526053120,0,-1
20180526053121,0,-1
20180526053122,0,-1
20180526053123,0,-1
20180526053124,0,-1
20180526053125,0,-1
20180526053126,0,-1
20180526053127,0,-1
20180526053128,0,-1
20180526053129,0,-1
20180526053130,0,-1
20180526053131,0,-1
20180526053132,0,-1
20180526053133,0,-1
20180526053134,0,-1
20180526053135,0,-1
20180526053136,0,-1
20180526053137,0,-1
20180526053138,0,-1
20180526053139,0,-1
20180526053140,0,-1
20180526053141,0,-1
20180526053143,0,-1
20180526053144,0,-1
20180526053145,0,-1
20180526053146,0,-1
20180526053147,0,-1
20180526053148,0,-1
20180526053149,0,-1
20180526053150,0,-1
20180526053151,0,-1
20180526053152,0,-1
20180526053153,0,-1
20180526053154,0,-1
20180526053155,0,-1
20180526053156,0,-1
20180526053157,0,-1
20180526053158,0,-1
20180526053159,0,-1
20180526053200,0,-1
20180526053201,0,-1
20180526053202,0,-1
20180526053203,0,-1
20180526053205,0,-1
20180526053206,0,-1
20180526053207,0,-1
20180526053208,0,-1
20180526053209,0,-1
20180526053210,0,-1
20180526053211,0,-1
20180526053212,0,-1
20180526053213,0,-1
20180526053214,0,-1
20180526053215,0,-1
20180526053216,0,-1
20180526053217,0,-1
20180526053218,0,-1
20180526053219,0,-1
20180526053220,0,-1
20180526053221,0,-1
20180526053222,0,-1
20180526053223,0,-1
20180526053224,0,-1
20180526053226,0,-1
20180526053227,0,-1
20180526053228,0,-1
20180526053229,0,-1
20180526053230,0,-1
20180526053231,0,-1
20180526053232,0,-1
20180526053233,0,-1
20180526053234,0,-1
20180526053235,0,-1
20180526053236,0,-1
20180526053237,0,-1
20180526053238,0,-1
20180526053239,0,-1
