datetime,events,distance(KM)
20180524174408,0,-1
20180524174409,0,-1
20180524174410,0,-1
20180524174411,0,-1
20180524174412,0,-1
20180524174414,0,-1
20180524174415,0,-1
20180524174416,0,-1
20180524174417,0,-1
20180524174418,0,-1
20180524174419,0,-1
20180524174420,0,-1
20180524174421,0,-1
20180524174422,0,-1
20180524174423,0,-1
20180524174424,0,-1
20180524174425,0,-1
20180524174426,0,-1
20180524174427,0,-1
20180524174428,0,-1
20180524174429,0,-1
20180524174430,0,-1
20180524174431,0,-1
20180524174432,0,-1
20180524174433,0,-1
20180524174435,0,-1
20180524174436,0,-1
20180524174437,0,-1
20180524174438,0,-1
20180524174439,0,-1
20180524174440,0,-1
20180524174441,0,-1
20180524174442,0,-1
20180524174443,0,-1
20180524174444,0,-1
20180524174445,0,-1
20180524174446,0,-1
20180524174447,0,-1
20180524174448,0,-1
20180524174449,0,-1
20180524174450,0,-1
20180524174451,0,-1
20180524174452,0,-1
20180524174453,0,-1
20180524174454,0,-1
20180524174456,0,-1
20180524174457,0,-1
20180524174458,0,-1
20180524174459,0,-1
20180524174500,0,-1
20180524174501,0,-1
20180524174502,0,-1
20180524174503,0,-1
20180524174504,0,-1
20180524174505,0,-1
20180524174506,0,-1
20180524174507,0,-1
20180524174508,0,-1
20180524174509,0,-1
20180524174510,0,-1
20180524174511,0,-1
20180524174512,0,-1
20180524174513,0,-1
20180524174514,0,-1
20180524174515,0,-1
20180524174517,0,-1
20180524174518,0,-1
20180524174519,0,-1
20180524174520,0,-1
20180524174521,0,-1
20180524174522,0,-1
20180524174523,0,-1
20180524174524,0,-1
20180524174525,0,-1
20180524174526,0,-1
20180524174527,0,-1
20180524174528,0,-1
20180524174529,0,-1
20180524174530,0,-1
20180524174531,0,-1
20180524174532,0,-1
20180524174534,0,-1
20180524174535,0,-1
20180524174536,0,-1
20180524174537,0,-1
20180524174538,0,-1
20180524174539,0,-1
20180524174540,0,-1
20180524174541,0,-1
20180524174542,0,-1
20180524174543,0,-1
20180524174544,0,-1
20180524174545,0,-1
20180524174546,0,-1
20180524174547,0,-1
20180524174548,0,-1
20180524174549,0,-1
20180524174550,0,-1
20180524174551,0,-1
20180524174552,0,-1
20180524174554,0,-1
20180524174555,0,-1
20180524174556,0,-1
20180524174557,0,-1
20180524174558,0,-1
20180524174559,0,-1
20180524174600,0,-1
20180524174601,0,-1
20180524174602,0,-1
20180524174603,0,-1
20180524174604,0,-1
20180524174605,0,-1
20180524174606,0,-1
20180524174607,0,-1
20180524174608,0,-1
20180524174609,0,-1
20180524174610,0,-1
20180524174611,0,-1
20180524174612,0,-1
20180524174614,0,-1
20180524174615,0,-1
20180524174616,0,-1
20180524174617,0,-1
20180524174618,0,-1
20180524174619,0,-1
20180524174620,0,-1
20180524174621,0,-1
20180524174622,0,-1
20180524174623,0,-1
20180524174624,0,-1
20180524174625,0,-1
20180524174626,0,-1
20180524174627,0,-1
20180524174628,0,-1
20180524174629,0,-1
20180524174630,0,-1
20180524174631,0,-1
20180524174632,0,-1
20180524174634,0,-1
20180524174635,0,-1
20180524174636,0,-1
20180524174637,0,-1
20180524174638,0,-1
20180524174639,0,-1
20180524174640,0,-1
20180524174641,0,-1
20180524174642,0,-1
20180524174643,0,-1
20180524174644,0,-1
20180524174645,0,-1
20180524174646,0,-1
20180524174647,0,-1
20180524174648,0,-1
20180524174649,0,-1
20180524174650,0,-1
20180524174651,0,-1
20180524174653,0,-1
20180524174654,0,-1
20180524174655,0,-1
20180524174656,0,-1
20180524174657,0,-1
20180524174658,0,-1
20180524174659,0,-1
20180524174700,0,-1
20180524174701,0,-1
20180524174702,0,-1
20180524174703,0,-1
20180524174704,0,-1
20180524174705,0,-1
20180524174706,0,-1
20180524174707,0,-1
20180524174708,0,-1
20180524174709,0,-1
20180524174710,0,-1
20180524174711,0,-1
20180524174712,0,-1
20180524174714,0,-1
20180524174715,0,-1
20180524174716,0,-1
20180524174717,0,-1
20180524174718,0,-1
20180524174719,0,-1
20180524174720,0,-1
20180524174721,0,-1
20180524174722,0,-1
20180524174723,0,-1
20180524174724,0,-1
20180524174725,0,-1
20180524174726,0,-1
20180524174727,0,-1
20180524174728,0,-1
20180524174729,0,-1
20180524174730,0,-1
20180524174731,0,-1
20180524174732,0,-1
20180524174734,0,-1
20180524174735,0,-1
20180524174736,0,-1
20180524174737,0,-1
20180524174738,0,-1
20180524174739,0,-1
20180524174740,0,-1
20180524174741,0,-1
20180524174742,0,-1
20180524174743,0,-1
20180524174744,0,-1
20180524174745,0,-1
20180524174746,0,-1
20180524174747,0,-1
20180524174748,0,-1
20180524174749,0,-1
20180524174750,0,-1
20180524174751,0,-1
20180524174752,0,-1
20180524174754,0,-1
20180524174755,0,-1
20180524174756,0,-1
20180524174757,0,-1
20180524174758,0,-1
20180524174759,0,-1
20180524174800,0,-1
20180524174801,0,-1
20180524174802,0,-1
20180524174803,0,-1
20180524174804,0,-1
20180524174805,0,-1
20180524174806,0,-1
20180524174807,0,-1
20180524174808,0,-1
20180524174809,0,-1
20180524174810,0,-1
20180524174811,0,-1
20180524174812,0,-1
20180524174813,0,-1
20180524174815,0,-1
20180524174816,0,-1
20180524174817,0,-1
20180524174818,0,-1
20180524174819,0,-1
20180524174820,0,-1
20180524174821,0,-1
20180524174822,0,-1
20180524174823,0,-1
20180524174824,0,-1
20180524174825,0,-1
20180524174826,0,-1
20180524174827,0,-1
20180524174828,0,-1
20180524174829,0,-1
20180524174830,0,-1
20180524174831,0,-1
20180524174832,0,-1
20180524174834,0,-1
20180524174835,0,-1
20180524174836,0,-1
20180524174837,0,-1
20180524174838,0,-1
20180524174839,0,-1
20180524174840,0,-1
20180524174841,0,-1
20180524174842,0,-1
20180524174843,0,-1
20180524174844,0,-1
20180524174845,0,-1
20180524174846,0,-1
20180524174847,0,-1
20180524174848,0,-1
20180524174849,0,-1
20180524174850,0,-1
20180524174851,0,-1
20180524174852,0,-1
20180524174853,0,-1
20180524174855,0,-1
20180524174856,0,-1
20180524174857,0,-1
20180524174858,0,-1
20180524174859,0,-1
20180524174900,0,-1
20180524174901,0,-1
20180524174902,0,-1
20180524174903,0,-1
20180524174904,0,-1
20180524174905,0,-1
20180524174906,0,-1
20180524174907,0,-1
20180524174908,0,-1
20180524174909,0,-1
20180524174910,0,-1
20180524174911,0,-1
20180524174912,0,-1
20180524174913,0,-1
20180524174915,0,-1
20180524174916,0,-1
20180524174917,0,-1
20180524174918,0,-1
20180524174919,0,-1
20180524174920,0,-1
20180524174921,0,-1
20180524174922,0,-1
20180524174923,0,-1
20180524174924,0,-1
20180524174925,0,-1
20180524174926,0,-1
20180524174927,0,-1
20180524174928,0,-1
20180524174929,0,-1
20180524174930,0,-1
20180524174931,0,-1
20180524174932,0,-1
20180524174933,0,-1
20180524174935,0,-1
20180524174936,0,-1
20180524174937,0,-1
20180524174938,0,-1
20180524174939,0,-1
20180524174940,0,-1
20180524174941,0,-1
20180524174942,0,-1
20180524174943,0,-1
20180524174944,0,-1
20180524174945,0,-1
20180524174946,0,-1
20180524174947,0,-1
20180524174948,0,-1
20180524174949,0,-1
20180524174950,0,-1
20180524174951,0,-1
20180524174952,0,-1
20180524174953,0,-1
20180524174954,0,-1
20180524174956,0,-1
20180524174957,0,-1
20180524174958,0,-1
20180524174959,0,-1
20180524175000,0,-1
20180524175001,0,-1
20180524175002,0,-1
20180524175003,0,-1
20180524175004,0,-1
20180524175005,0,-1
20180524175006,0,-1
20180524175007,0,-1
20180524175008,0,-1
20180524175009,0,-1
20180524175010,0,-1
20180524175011,0,-1
20180524175012,0,-1
20180524175013,0,-1
20180524175014,0,-1
20180524175016,0,-1
20180524175017,0,-1
20180524175018,0,-1
20180524175019,0,-1
20180524175020,0,-1
20180524175021,0,-1
20180524175022,0,-1
20180524175023,0,-1
20180524175024,0,-1
20180524175025,0,-1
20180524175026,0,-1
20180524175027,0,-1
20180524175028,0,-1
20180524175029,0,-1
20180524175030,0,-1
20180524175031,0,-1
20180524175032,0,-1
20180524175033,0,-1
20180524175034,0,-1
20180524175035,0,-1
20180524175036,0,-1
20180524175038,0,-1
20180524175039,0,-1
20180524175040,0,-1
20180524175041,0,-1
20180524175042,0,-1
20180524175043,0,-1
20180524175044,0,-1
20180524175045,0,-1
20180524175046,0,-1
20180524175047,0,-1
20180524175048,0,-1
20180524175049,0,-1
20180524175050,0,-1
20180524175051,0,-1
20180524175052,0,-1
20180524175053,0,-1
20180524175054,0,-1
20180524175055,0,-1
20180524175056,0,-1
20180524175058,0,-1
20180524175059,0,-1
20180524175100,0,-1
20180524175101,0,-1
20180524175102,0,-1
20180524175103,0,-1
20180524175104,0,-1
20180524175105,0,-1
20180524175106,0,-1
20180524175107,0,-1
20180524175108,0,-1
20180524175109,0,-1
20180524175110,0,-1
20180524175111,0,-1
20180524175112,0,-1
20180524175113,0,-1
20180524175114,0,-1
20180524175115,0,-1
20180524175116,0,-1
20180524175117,0,-1
20180524175119,0,-1
20180524175120,0,-1
20180524175121,0,-1
20180524175122,0,-1
20180524175123,0,-1
20180524175124,0,-1
20180524175125,0,-1
20180524175126,0,-1
20180524175127,0,-1
20180524175128,0,-1
20180524175129,0,-1
20180524175130,0,-1
20180524175131,0,-1
20180524175132,0,-1
20180524175133,0,-1
20180524175134,0,-1
20180524175135,0,-1
20180524175136,0,-1
20180524175137,0,-1
20180524175138,0,-1
20180524175140,0,-1
20180524175141,0,-1
20180524175142,0,-1
20180524175143,0,-1
20180524175144,0,-1
20180524175145,0,-1
20180524175146,0,-1
20180524175147,0,-1
20180524175148,0,-1
20180524175149,0,-1
20180524175150,0,-1
20180524175151,0,-1
20180524175152,0,-1
20180524175153,0,-1
20180524175154,0,-1
20180524175155,0,-1
20180524175156,0,-1
20180524175157,0,-1
20180524175158,0,-1
20180524175159,0,-1
20180524175201,0,-1
20180524175202,0,-1
20180524175203,0,-1
20180524175204,0,-1
20180524175205,0,-1
20180524175206,0,-1
20180524175207,0,-1
20180524175208,0,-1
20180524175209,0,-1
20180524175210,0,-1
20180524175211,0,-1
20180524175212,0,-1
20180524175213,0,-1
20180524175214,0,-1
20180524175215,0,-1
20180524175216,0,-1
20180524175217,0,-1
20180524175218,0,-1
20180524175220,0,-1
20180524175221,0,-1
20180524175222,0,-1
20180524175223,0,-1
20180524175224,0,-1
20180524175225,0,-1
20180524175226,0,-1
20180524175227,0,-1
20180524175228,0,-1
20180524175229,0,-1
20180524175230,0,-1
20180524175231,0,-1
20180524175232,0,-1
20180524175233,0,-1
20180524175234,0,-1
20180524175235,0,-1
20180524175236,0,-1
20180524175237,0,-1
20180524175238,0,-1
20180524175239,0,-1
20180524175241,0,-1
20180524175242,0,-1
20180524175243,0,-1
20180524175244,0,-1
20180524175245,0,-1
20180524175246,0,-1
20180524175247,0,-1
20180524175248,0,-1
20180524175249,0,-1
20180524175250,0,-1
20180524175251,0,-1
20180524175252,0,-1
20180524175253,0,-1
20180524175254,0,-1
20180524175255,0,-1
20180524175256,0,-1
20180524175257,0,-1
20180524175258,0,-1
20180524175259,0,-1
20180524175300,0,-1
20180524175301,0,-1
20180524175303,0,-1
20180524175304,0,-1
20180524175305,0,-1
20180524175306,0,-1
20180524175307,0,-1
20180524175308,0,-1
20180524175309,0,-1
20180524175310,0,-1
20180524175311,0,-1
20180524175312,0,-1
20180524175313,0,-1
20180524175314,0,-1
20180524175315,0,-1
20180524175316,0,-1
20180524175317,0,-1
20180524175318,0,-1
20180524175319,0,-1
20180524175320,0,-1
20180524175321,0,-1
20180524175323,0,-1
20180524175324,0,-1
20180524175325,0,-1
20180524175326,0,-1
20180524175327,0,-1
20180524175328,0,-1
20180524175329,0,-1
20180524175330,0,-1
20180524175331,0,-1
20180524175332,0,-1
20180524175333,0,-1
20180524175334,0,-1
20180524175335,0,-1
20180524175336,0,-1
20180524175337,0,-1
20180524175338,0,-1
20180524175339,0,-1
20180524175340,0,-1
20180524175341,0,-1
20180524175342,0,-1
20180524175344,0,-1
20180524175345,0,-1
20180524175346,0,-1
20180524175347,0,-1
20180524175348,0,-1
20180524175349,0,-1
20180524175350,0,-1
20180524175351,0,-1
20180524175352,0,-1
20180524175353,0,-1
20180524175354,0,-1
20180524175355,0,-1
20180524175356,0,-1
20180524175357,0,-1
20180524175358,0,-1
20180524175359,0,-1
20180524175400,0,-1
20180524175401,0,-1
20180524175402,0,-1
20180524175403,0,-1
20180524175405,0,-1
20180524175406,0,-1
20180524175407,0,-1
20180524175408,0,-1
20180524175409,0,-1
20180524175410,0,-1
20180524175411,0,-1
20180524175412,0,-1
20180524175413,0,-1
20180524175414,0,-1
20180524175415,0,-1
20180524175416,0,-1
20180524175417,0,-1
20180524175418,0,-1
20180524175419,0,-1
20180524175420,0,-1
20180524175421,0,-1
20180524175422,0,-1
20180524175424,0,-1
20180524175425,0,-1
20180524175426,0,-1
20180524175427,0,-1
20180524175428,0,-1
20180524175429,0,-1
20180524175430,0,-1
20180524175431,0,-1
20180524175432,0,-1
20180524175433,0,-1
20180524175434,0,-1
20180524175435,0,-1
20180524175436,0,-1
20180524175437,0,-1
20180524175438,0,-1
20180524175439,0,-1
20180524175440,0,-1
20180524175441,0,-1
20180524175442,0,-1
20180524175443,0,-1
20180524175445,0,-1
20180524175446,0,-1
20180524175447,0,-1
20180524175448,0,-1
20180524175449,0,-1
20180524175450,0,-1
20180524175451,0,-1
20180524175452,0,-1
20180524175453,0,-1
20180524175454,0,-1
20180524175455,0,-1
20180524175456,0,-1
20180524175457,0,-1
20180524175458,0,-1
20180524175459,0,-1
20180524175500,0,-1
20180524175501,0,-1
20180524175502,0,-1
20180524175503,0,-1
20180524175504,0,-1
20180524175505,0,-1
20180524175507,0,-1
20180524175508,0,-1
20180524175509,0,-1
20180524175510,0,-1
20180524175511,0,-1
20180524175512,0,-1
20180524175513,0,-1
20180524175514,0,-1
20180524175515,0,-1
20180524175516,0,-1
20180524175517,0,-1
20180524175518,0,-1
20180524175519,0,-1
20180524175520,0,-1
20180524175521,0,-1
20180524175522,0,-1
20180524175523,0,-1
20180524175524,0,-1
20180524175525,0,-1
20180524175527,0,-1
20180524175528,0,-1
20180524175529,0,-1
20180524175530,0,-1
20180524175531,0,-1
20180524175532,0,-1
20180524175533,0,-1
20180524175534,0,-1
20180524175535,0,-1
20180524175536,0,-1
20180524175537,0,-1
20180524175538,0,-1
20180524175539,0,-1
20180524175540,0,-1
20180524175541,0,-1
20180524175542,0,-1
20180524175543,0,-1
20180524175544,0,-1
20180524175545,0,-1
20180524175546,0,-1
20180524175548,0,-1
20180524175549,0,-1
20180524175550,0,-1
20180524175551,0,-1
20180524175552,0,-1
20180524175553,0,-1
20180524175554,0,-1
20180524175555,0,-1
20180524175556,0,-1
20180524175557,0,-1
20180524175558,0,-1
20180524175559,0,-1
20180524175600,0,-1
20180524175601,0,-1
20180524175602,0,-1
20180524175603,0,-1
20180524175604,0,-1
20180524175605,0,-1
20180524175606,0,-1
20180524175607,0,-1
20180524175609,0,-1
20180524175610,0,-1
20180524175611,0,-1
20180524175612,0,-1
20180524175613,0,-1
20180524175614,0,-1
20180524175615,0,-1
20180524175616,0,-1
20180524175617,0,-1
20180524175618,0,-1
20180524175619,0,-1
20180524175620,0,-1
20180524175621,0,-1
20180524175622,0,-1
20180524175623,0,-1
20180524175624,0,-1
20180524175625,0,-1
20180524175626,0,-1
20180524175627,0,-1
20180524175629,0,-1
20180524175630,0,-1
20180524175631,0,-1
20180524175632,0,-1
20180524175633,0,-1
20180524175634,0,-1
20180524175635,0,-1
20180524175636,0,-1
20180524175637,0,-1
20180524175638,0,-1
20180524175639,0,-1
20180524175640,0,-1
20180524175641,0,-1
20180524175642,0,-1
20180524175643,0,-1
20180524175644,0,-1
20180524175645,0,-1
20180524175646,0,-1
20180524175647,0,-1
20180524175648,0,-1
20180524175650,0,-1
20180524175651,0,-1
20180524175652,0,-1
20180524175653,0,-1
20180524175654,0,-1
20180524175655,0,-1
20180524175656,0,-1
20180524175657,0,-1
20180524175658,0,-1
20180524175659,0,-1
20180524175700,0,-1
20180524175701,0,-1
20180524175702,0,-1
20180524175703,0,-1
20180524175704,0,-1
20180524175705,0,-1
20180524175706,0,-1
20180524175707,0,-1
20180524175708,0,-1
20180524175709,0,-1
20180524175711,0,-1
20180524175712,0,-1
20180524175713,0,-1
20180524175714,0,-1
20180524175715,0,-1
20180524175716,0,-1
20180524175717,0,-1
20180524175718,0,-1
20180524175719,0,-1
20180524175720,0,-1
20180524175721,0,-1
20180524175722,0,-1
20180524175723,0,-1
20180524175724,0,-1
20180524175725,0,-1
20180524175726,0,-1
20180524175727,0,-1
20180524175728,0,-1
20180524175729,0,-1
20180524175731,0,-1
20180524175732,0,-1
20180524175733,0,-1
20180524175734,0,-1
20180524175735,0,-1
20180524175736,0,-1
20180524175737,0,-1
20180524175738,0,-1
20180524175739,0,-1
20180524175740,0,-1
20180524175741,0,-1
20180524175742,0,-1
20180524175743,0,-1
20180524175744,0,-1
20180524175745,0,-1
20180524175746,0,-1
20180524175747,0,-1
20180524175748,0,-1
20180524175749,0,-1
20180524175750,0,-1
20180524175752,0,-1
20180524175753,0,-1
20180524175754,0,-1
20180524175755,0,-1
20180524175756,0,-1
20180524175757,0,-1
20180524175758,0,-1
20180524175759,0,-1
20180524175800,0,-1
20180524175801,0,-1
20180524175802,0,-1
20180524175803,0,-1
20180524175804,0,-1
20180524175805,0,-1
20180524175806,0,-1
20180524175807,0,-1
20180524175808,0,-1
20180524175809,0,-1
20180524175810,0,-1
20180524175811,0,-1
20180524175813,0,-1
20180524175814,0,-1
20180524175815,0,-1
20180524175816,0,-1
20180524175817,0,-1
20180524175818,0,-1
20180524175819,0,-1
20180524175820,0,-1
20180524175821,0,-1
20180524175822,0,-1
20180524175823,0,-1
20180524175824,0,-1
20180524175825,0,-1
20180524175826,0,-1
20180524175827,0,-1
20180524175828,0,-1
20180524175829,0,-1
20180524175830,0,-1
20180524175831,0,-1
20180524175833,0,-1
20180524175834,0,-1
20180524175835,0,-1
20180524175836,0,-1
20180524175837,0,-1
20180524175838,0,-1
20180524175839,0,-1
20180524175840,0,-1
20180524175841,0,-1
20180524175842,0,-1
20180524175843,0,-1
20180524175844,0,-1
20180524175845,0,-1
20180524175846,0,-1
20180524175847,0,-1
20180524175848,0,-1
20180524175849,0,-1
20180524175850,0,-1
20180524175851,0,-1
20180524175852,0,-1
20180524175854,0,-1
20180524175855,0,-1
20180524175856,0,-1
20180524175857,0,-1
20180524175858,0,-1
20180524175859,0,-1
20180524175900,0,-1
20180524175901,0,-1
20180524175902,0,-1
20180524175903,0,-1
20180524175904,0,-1
20180524175905,0,-1
20180524175906,0,-1
20180524175907,0,-1
20180524175908,0,-1
20180524175909,0,-1
20180524175910,0,-1
20180524175911,0,-1
20180524175912,0,-1
20180524175913,0,-1
20180524175915,0,-1
20180524175916,0,-1
20180524175917,0,-1
20180524175918,0,-1
20180524175919,0,-1
20180524175920,0,-1
20180524175921,0,-1
20180524175922,0,-1
20180524175923,0,-1
20180524175924,0,-1
20180524175925,0,-1
20180524175926,0,-1
20180524175927,0,-1
20180524175928,0,-1
20180524175929,0,-1
20180524175930,0,-1
20180524175931,0,-1
20180524175932,0,-1
20180524175934,0,-1
20180524175935,0,-1
20180524175936,0,-1
20180524175937,0,-1
20180524175938,0,-1
20180524175939,0,-1
20180524175940,0,-1
20180524175941,0,-1
20180524175942,0,-1
20180524175943,0,-1
20180524175944,0,-1
20180524175945,0,-1
20180524175946,0,-1
20180524175947,0,-1
20180524175948,0,-1
20180524175949,0,-1
20180524175950,0,-1
20180524175951,0,-1
20180524175952,0,-1
20180524175954,0,-1
20180524175955,0,-1
20180524175956,0,-1
20180524175957,0,-1
20180524175958,0,-1
20180524175959,0,-1
20180524180000,0,-1
20180524180001,0,-1
20180524180002,0,-1
20180524180003,0,-1
20180524180004,0,-1
20180524180005,0,-1
20180524180006,0,-1
20180524180007,0,-1
20180524180008,0,-1
20180524180009,0,-1
20180524180010,0,-1
20180524180011,0,-1
20180524180012,0,-1
20180524180013,0,-1
20180524180015,0,-1
20180524180016,0,-1
20180524180017,0,-1
20180524180018,0,-1
20180524180019,0,-1
20180524180020,0,-1
20180524180021,0,-1
20180524180022,0,-1
20180524180023,0,-1
20180524180024,0,-1
20180524180025,0,-1
20180524180026,0,-1
20180524180027,0,-1
20180524180028,0,-1
20180524180029,0,-1
20180524180030,0,-1
20180524180031,0,-1
20180524180032,0,-1
20180524180033,0,-1
20180524180035,0,-1
20180524180036,0,-1
20180524180037,0,-1
20180524180038,0,-1
20180524180039,0,-1
20180524180040,0,-1
20180524180041,0,-1
20180524180042,0,-1
20180524180043,0,-1
20180524180044,0,-1
20180524180045,0,-1
20180524180046,0,-1
20180524180047,0,-1
20180524180048,0,-1
20180524180049,0,-1
20180524180050,0,-1
20180524180051,0,-1
20180524180052,0,-1
20180524180053,0,-1
20180524180054,0,-1
20180524180056,0,-1
20180524180057,0,-1
20180524180058,0,-1
20180524180059,0,-1
20180524180100,0,-1
20180524180101,0,-1
20180524180102,0,-1
20180524180103,0,-1
20180524180104,0,-1
20180524180105,0,-1
20180524180106,0,-1
20180524180107,0,-1
20180524180108,0,-1
20180524180109,0,-1
20180524180110,0,-1
20180524180111,0,-1
20180524180112,0,-1
20180524180113,0,-1
20180524180114,0,-1
20180524180115,0,-1
20180524180116,0,-1
20180524180118,0,-1
20180524180119,0,-1
20180524180120,0,-1
20180524180121,0,-1
20180524180122,0,-1
20180524180123,0,-1
20180524180124,0,-1
20180524180125,0,-1
20180524180126,0,-1
20180524180127,0,-1
20180524180128,0,-1
20180524180129,0,-1
20180524180130,0,-1
20180524180131,0,-1
20180524180132,0,-1
20180524180133,0,-1
20180524180134,0,-1
20180524180135,0,-1
20180524180137,0,-1
20180524180138,0,-1
20180524180139,0,-1
20180524180140,0,-1
20180524180141,0,-1
20180524180142,0,-1
20180524180143,0,-1
20180524180144,0,-1
20180524180145,0,-1
20180524180146,0,-1
20180524180147,0,-1
20180524180148,0,-1
20180524180149,0,-1
20180524180150,0,-1
20180524180151,0,-1
20180524180152,0,-1
20180524180153,0,-1
20180524180154,0,-1
20180524180155,0,-1
20180524180156,0,-1
20180524180158,0,-1
20180524180159,0,-1
20180524180200,0,-1
20180524180201,0,-1
20180524180202,0,-1
20180524180203,0,-1
20180524180204,0,-1
20180524180205,0,-1
20180524180206,0,-1
20180524180207,0,-1
20180524180208,0,-1
20180524180209,0,-1
20180524180210,0,-1
20180524180211,0,-1
20180524180212,0,-1
20180524180213,0,-1
20180524180214,0,-1
20180524180215,0,-1
20180524180216,0,-1
20180524180218,0,-1
20180524180219,0,-1
20180524180220,0,-1
20180524180221,0,-1
20180524180222,0,-1
20180524180223,0,-1
20180524180224,0,-1
20180524180225,0,-1
20180524180226,0,-1
20180524180227,0,-1
20180524180228,0,-1
20180524180229,0,-1
20180524180230,0,-1
20180524180231,0,-1
20180524180232,0,-1
20180524180233,0,-1
20180524180234,0,-1
20180524180235,0,-1
20180524180236,0,-1
20180524180237,0,-1
20180524180239,0,-1
20180524180240,0,-1
20180524180241,0,-1
20180524180242,0,-1
20180524180243,0,-1
20180524180244,0,-1
20180524180245,0,-1
20180524180246,0,-1
20180524180247,0,-1
20180524180248,0,-1
20180524180249,0,-1
20180524180250,0,-1
20180524180251,0,-1
20180524180252,0,-1
20180524180253,0,-1
20180524180254,0,-1
20180524180255,0,-1
20180524180256,0,-1
20180524180257,0,-1
20180524180259,0,-1
20180524180300,0,-1
20180524180301,0,-1
20180524180302,0,-1
20180524180303,0,-1
20180524180304,0,-1
20180524180305,0,-1
20180524180306,0,-1
20180524180307,0,-1
20180524180308,0,-1
20180524180309,0,-1
20180524180310,0,-1
20180524180311,0,-1
20180524180312,0,-1
20180524180313,0,-1
20180524180314,0,-1
20180524180315,0,-1
20180524180316,0,-1
20180524180317,0,-1
20180524180318,0,-1
20180524180320,0,-1
20180524180321,0,-1
20180524180322,0,-1
20180524180323,0,-1
20180524180324,0,-1
20180524180325,0,-1
20180524180326,0,-1
20180524180327,0,-1
20180524180328,0,-1
20180524180329,0,-1
20180524180330,0,-1
20180524180331,0,-1
20180524180332,0,-1
20180524180333,0,-1
20180524180334,0,-1
20180524180335,0,-1
20180524180336,0,-1
20180524180337,0,-1
20180524180338,0,-1
20180524180340,0,-1
20180524180341,0,-1
20180524180342,0,-1
20180524180343,0,-1
20180524180344,0,-1
20180524180345,0,-1
20180524180346,0,-1
20180524180347,0,-1
20180524180348,0,-1
20180524180349,0,-1
20180524180350,0,-1
20180524180351,0,-1
20180524180352,0,-1
20180524180353,0,-1
20180524180354,0,-1
20180524180355,0,-1
20180524180356,0,-1
20180524180357,0,-1
20180524180358,0,-1
20180524180400,0,-1
20180524180401,0,-1
20180524180402,0,-1
20180524180403,0,-1
20180524180404,0,-1
20180524180405,0,-1
20180524180406,0,-1
20180524180407,0,-1
20180524180408,0,-1
20180524180409,0,-1
20180524180410,0,-1
20180524180411,0,-1
20180524180412,0,-1
20180524180413,0,-1
20180524180414,0,-1
20180524180415,0,-1
20180524180416,0,-1
20180524180417,0,-1
20180524180418,0,-1
20180524180419,0,-1
20180524180421,0,-1
20180524180422,0,-1
20180524180423,0,-1
20180524180424,0,-1
20180524180425,0,-1
20180524180426,0,-1
20180524180427,0,-1
20180524180428,0,-1
20180524180429,0,-1
20180524180430,0,-1
20180524180431,0,-1
20180524180432,0,-1
20180524180433,0,-1
20180524180434,0,-1
20180524180435,0,-1
20180524180436,0,-1
20180524180437,0,-1
20180524180438,0,-1
20180524180439,0,-1
20180524180441,0,-1
20180524180442,0,-1
20180524180443,0,-1
20180524180444,0,-1
20180524180445,0,-1
20180524180446,0,-1
20180524180447,0,-1
20180524180448,0,-1
20180524180449,0,-1
20180524180450,0,-1
20180524180451,0,-1
20180524180452,0,-1
20180524180453,0,-1
20180524180454,0,-1
20180524180455,0,-1
20180524180456,0,-1
20180524180457,0,-1
20180524180458,0,-1
20180524180459,0,-1
20180524180500,0,-1
20180524180502,0,-1
20180524180503,0,-1
20180524180504,0,-1
20180524180505,0,-1
20180524180506,0,-1
20180524180507,0,-1
20180524180508,0,-1
20180524180509,0,-1
20180524180510,0,-1
20180524180511,0,-1
20180524180512,0,-1
20180524180513,0,-1
20180524180514,0,-1
20180524180515,0,-1
20180524180516,0,-1
20180524180517,0,-1
20180524180518,0,-1
20180524180519,0,-1
20180524180521,0,-1
20180524180522,0,-1
20180524180523,0,-1
20180524180524,0,-1
20180524180525,0,-1
20180524180526,0,-1
20180524180527,0,-1
20180524180528,0,-1
20180524180529,0,-1
20180524180530,0,-1
20180524180531,0,-1
20180524180532,0,-1
20180524180533,0,-1
20180524180534,0,-1
20180524180535,0,-1
20180524180536,0,-1
20180524180537,0,-1
20180524180538,0,-1
20180524180539,0,-1
20180524180540,0,-1
20180524180542,0,-1
20180524180543,0,-1
20180524180544,0,-1
20180524180545,0,-1
20180524180546,0,-1
20180524180547,0,-1
20180524180548,0,-1
20180524180549,0,-1
20180524180550,0,-1
20180524180551,0,-1
20180524180552,0,-1
20180524180553,0,-1
20180524180554,0,-1
20180524180555,0,-1
20180524180556,0,-1
20180524180557,0,-1
20180524180558,0,-1
20180524180559,0,-1
20180524180600,0,-1
20180524180601,0,-1
20180524180603,0,-1
20180524180604,0,-1
20180524180605,0,-1
20180524180606,0,-1
20180524180607,0,-1
20180524180608,0,-1
20180524180609,0,-1
20180524180610,0,-1
20180524180611,0,-1
20180524180612,0,-1
20180524180613,0,-1
20180524180614,0,-1
20180524180615,0,-1
20180524180616,0,-1
20180524180617,0,-1
20180524180618,0,-1
20180524180619,0,-1
20180524180620,0,-1
20180524180621,0,-1
20180524180623,0,-1
20180524180624,0,-1
